clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,remain_car_parking_space,remain_motorcycle_parking_space,CPU_time(in second)
20,9,21,2,6,4,11,2,4,1,39,479,215,0,0,0,0,0,0,51,40,
21,3,9,1,2,1,5,0,2,1,38,475,213,0,0,0,0,0,0,52,45,
22,0,0,0,0,0,0,0,0,0,38,475,213,0,0,0,0,0,0,52,45,
23,0,22,0,7,0,4,0,6,5,31,471,207,0,0,0,0,0,0,59,52,
0,0,0,0,0,0,0,0,0,0,31,471,207,0,0,0,0,0,0,59,52,
1,0,0,0,0,0,0,0,0,0,31,471,207,0,0,0,0,0,0,59,52,
2,0,0,0,0,0,0,0,0,0,31,471,207,0,0,0,0,0,0,59,52,
3,0,0,0,0,0,0,0,0,0,31,471,207,0,0,0,0,0,0,59,52,
4,0,0,0,0,0,0,0,0,0,31,471,207,0,0,0,0,0,0,59,52,
5,7,3,1,1,3,1,1,0,3,31,473,208,0,0,0,0,0,0,59,50,
6,27,0,5,0,14,0,3,0,5,36,487,211,0,0,0,0,0,0,54,34,
7,20,0,4,0,12,0,3,0,1,40,499,214,0,0,0,0,0,0,50,21,
8,25,10,6,3,11,5,5,2,3,43,505,217,0,0,0,0,0,0,47,13,
9,18,7,4,1,7,4,2,1,6,46,508,218,0,0,0,0,0,0,44,10,
10,9,4,2,1,4,2,1,0,3,47,510,219,0,0,0,0,0,0,43,7,
11,9,9,2,2,4,4,1,1,4,47,510,219,0,0,0,0,0,0,43,7,
12,5,5,1,1,2,2,0,0,4,47,510,219,0,0,0,0,0,0,43,7,
13,14,14,3,3,6,6,1,1,8,47,510,219,0,0,0,0,0,0,43,7,
14,12,12,2,4,6,6,1,2,3,45,510,218,0,0,0,0,0,0,45,8,
15,11,11,2,2,4,4,1,1,8,45,510,218,0,0,0,0,0,0,45,8,
16,12,12,2,2,5,5,1,1,8,45,510,218,0,0,0,0,0,0,45,8,
17,18,18,4,4,7,10,4,2,5,45,506,220,0,1,0,0,0,0,45,11,
18,13,30,3,6,5,18,4,4,3,42,493,220,0,0,0,0,0,0,48,24,
19,4,11,1,3,2,6,1,2,0,40,489,219,0,0,0,0,0,0,50,28,
20,9,22,2,6,4,11,2,4,2,36,482,217,0,0,0,0,0,0,54,36,
21,2,4,0,1,1,2,0,1,1,35,481,216,0,0,0,0,0,0,55,38,
22,0,0,0,0,0,0,0,0,0,35,481,216,0,0,0,0,0,0,55,38,
23,0,18,0,5,0,4,0,5,4,30,477,211,0,0,0,0,0,0,60,44,
0,0,0,0,0,0,0,0,0,0,30,477,211,0,0,0,0,0,0,60,44,
1,0,0,0,0,0,0,0,0,0,30,477,211,0,0,0,0,0,0,60,44,
2,0,0,0,0,0,0,0,0,0,30,477,211,0,0,0,0,0,0,60,44,
3,0,0,0,0,0,0,0,0,0,30,477,211,0,0,0,0,0,0,60,44,
4,0,0,0,0,0,0,0,0,0,30,477,211,0,0,0,0,0,0,60,44,
5,4,2,1,0,2,1,0,0,2,31,478,211,0,0,0,0,0,0,59,43,
6,26,0,5,0,13,0,3,0,5,36,491,214,0,0,0,0,0,0,54,29,
7,21,0,4,0,13,0,3,0,1,40,504,217,0,0,0,0,0,0,50,14,
8,30,12,8,4,14,6,6,2,2,44,509,221,0,3,0,0,0,0,46,7,
9,22,9,4,2,9,5,2,1,8,46,510,222,0,3,0,0,0,0,44,6,
10,12,5,2,1,5,2,1,0,6,47,513,223,0,0,0,0,0,0,43,2,
11,10,10,2,2,4,5,1,1,5,47,510,223,0,2,0,0,0,0,43,5,
12,3,3,1,1,1,1,0,0,2,47,510,223,0,0,0,0,0,0,43,5,
13,10,10,2,2,4,4,1,1,6,47,510,223,0,0,0,0,0,0,43,5,
14,14,14,3,4,7,7,1,3,3,46,508,221,0,2,0,0,0,0,44,8,
15,12,12,2,2,5,5,1,1,8,46,508,221,0,0,0,0,0,0,44,8,
16,12,12,2,2,5,5,1,1,8,46,508,221,0,0,0,0,0,0,44,8,
17,23,23,5,5,9,13,5,3,6,46,501,223,0,3,0,0,0,0,44,14,
18,16,39,3,8,6,23,5,6,4,41,484,222,0,0,0,0,0,0,49,32,
19,4,11,1,3,2,6,1,2,0,39,480,221,0,0,0,0,0,0,51,36,
20,9,22,2,6,4,11,2,4,2,35,473,219,0,0,0,0,0,0,55,44,
21,3,7,1,2,1,4,0,1,1,34,470,218,0,0,0,0,0,0,56,48,
22,0,0,0,0,0,0,0,0,0,34,470,218,0,0,0,0,0,0,56,48,
23,0,9,0,3,0,2,0,3,1,31,468,215,0,0,0,0,0,0,59,51,
0,0,0,0,0,0,0,0,0,0,31,468,215,0,0,0,0,0,0,59,51,
1,0,0,0,0,0,0,0,0,0,31,468,215,0,0,0,0,0,0,59,51,
2,0,0,0,0,0,0,0,0,0,31,468,215,0,0,0,0,0,0,59,51,
3,0,0,0,0,0,0,0,0,0,31,468,215,0,0,0,0,0,0,59,51,
4,0,0,0,0,0,0,0,0,0,31,468,215,0,0,0,0,0,0,59,51,
5,9,3,2,1,4,1,1,0,3,32,471,216,0,0,0,0,0,0,58,48,
6,40,0,8,0,20,0,4,0,8,40,491,220,0,0,0,0,0,0,50,26,
7,15,0,3,0,9,0,2,0,1,43,500,222,0,0,0,0,0,0,47,16,
8,32,14,8,4,14,7,6,3,4,47,506,225,0,1,0,0,0,0,43,8,
9,20,8,4,2,8,4,2,1,7,49,509,226,0,1,0,0,0,0,41,5,
10,15,6,3,1,6,3,2,1,5,51,510,227,0,2,0,0,0,0,39,3,
11,14,14,3,3,6,7,1,1,7,51,506,227,0,3,0,0,0,0,39,7,
12,3,3,1,1,1,1,0,0,2,51,506,227,0,0,0,0,0,0,39,7,
13,14,14,3,3,6,6,1,1,8,51,506,227,0,0,0,0,0,0,39,7,
14,15,15,3,4,8,8,2,3,2,50,504,226,0,2,0,0,0,0,40,10,
15,9,9,2,2,4,4,1,1,4,50,504,226,0,0,0,0,0,0,40,10,
16,7,7,1,1,3,3,1,1,4,50,504,226,0,0,0,0,0,0,40,10,
17,19,19,4,4,8,10,4,2,6,50,502,228,0,0,0,0,0,0,40,11,
18,15,37,3,7,6,22,4,6,4,46,486,226,0,0,0,0,0,0,44,28,
19,3,7,1,2,2,4,1,1,-1,45,484,226,0,0,0,0,0,0,45,30,
20,8,18,2,5,3,9,2,4,1,42,478,224,0,0,0,0,0,0,48,37,
21,4,10,1,2,2,6,0,2,1,41,474,222,0,0,0,0,0,0,49,42,
22,0,0,0,0,0,0,0,0,0,41,474,222,0,0,0,0,0,0,49,42,
23,0,18,0,5,0,4,0,5,4,36,470,217,0,0,0,0,0,0,54,48,
0,0,0,0,0,0,0,0,0,0,36,470,217,0,0,0,0,0,0,54,48,
1,0,0,0,0,0,0,0,0,0,36,470,217,0,0,0,0,0,0,54,48,
2,0,0,0,0,0,0,0,0,0,36,470,217,0,0,0,0,0,0,54,48,
3,0,0,0,0,0,0,0,0,0,36,470,217,0,0,0,0,0,0,54,48,
4,0,0,0,0,0,0,0,0,0,36,470,217,0,0,0,0,0,0,54,48,
5,8,3,2,1,3,1,1,0,3,37,472,218,0,0,0,0,0,0,53,46,
6,31,0,6,0,16,0,3,0,6,43,488,221,0,0,0,0,0,0,47,28,
7,19,0,4,0,11,0,3,0,1,47,499,224,0,0,0,0,0,0,43,16,
8,28,12,7,4,13,6,6,2,2,50,506,228,0,0,0,0,0,0,40,7,
9,23,10,5,2,9,6,2,1,8,53,506,229,0,3,0,0,0,0,37,6,
10,9,4,2,1,4,2,1,0,3,54,508,230,0,0,0,0,0,0,36,4,
11,14,14,3,3,6,7,1,1,7,54,504,230,0,3,0,0,0,0,36,8,
12,7,7,1,1,2,3,1,1,5,54,503,230,0,0,0,0,0,0,36,9,
13,8,8,2,2,3,3,1,1,4,54,503,230,0,0,0,0,0,0,36,9,
14,11,11,2,3,6,6,1,2,2,53,503,229,0,0,0,0,0,0,37,9,
15,10,10,2,2,4,4,1,1,6,53,503,229,0,0,0,0,0,0,37,9,
16,12,12,2,2,5,5,1,1,8,53,503,229,0,0,0,0,0,0,37,9,
17,21,21,4,4,8,12,4,3,7,53,498,230,0,1,0,0,0,0,37,14,
18,16,37,3,7,6,22,5,6,4,49,482,229,0,0,0,0,0,0,41,30,
19,5,11,1,3,2,6,1,2,1,47,478,228,0,0,0,0,0,0,43,35,
20,10,25,2,7,4,13,2,5,2,42,469,225,0,0,0,0,0,0,48,45,
21,3,7,1,2,1,4,0,1,1,41,466,224,0,0,0,0,0,0,49,49,
22,0,0,0,0,0,0,0,0,0,41,466,224,0,0,0,0,0,0,49,49,
23,0,20,0,6,0,4,0,6,4,35,462,218,0,0,0,0,0,0,55,56,
0,0,0,0,0,0,0,0,0,0,35,462,218,0,0,0,0,0,0,55,56,
1,0,0,0,0,0,0,0,0,0,35,462,218,0,0,0,0,0,0,55,56,
2,0,0,0,0,0,0,0,0,0,35,462,218,0,0,0,0,0,0,55,56,
3,0,0,0,0,0,0,0,0,0,35,462,218,0,0,0,0,0,0,55,56,
4,0,0,0,0,0,0,0,0,0,35,462,218,0,0,0,0,0,0,55,56,
5,5,2,1,0,2,1,0,0,3,36,463,218,0,0,0,0,0,0,54,55,
6,26,0,5,0,13,0,3,0,5,41,476,221,0,0,0,0,0,0,49,40,
7,22,0,4,0,13,0,3,0,2,45,489,224,0,0,0,0,0,0,45,26,
8,28,12,7,4,13,6,6,2,2,48,496,228,0,0,0,0,0,0,42,17,
9,20,8,4,2,8,4,2,1,7,50,500,229,0,0,0,0,0,0,40,12,
10,11,4,2,1,4,2,1,0,5,51,502,230,0,0,0,0,0,0,39,10,
11,9,9,2,2,4,4,1,1,4,51,502,230,0,0,0,0,0,0,39,10,
12,3,3,1,1,1,1,0,0,2,51,502,230,0,0,0,0,0,0,39,10,
13,10,10,2,2,4,4,1,1,6,51,502,230,0,0,0,0,0,0,39,10,
14,17,17,3,5,8,8,2,3,5,49,502,229,0,0,0,0,0,0,41,10,
15,11,11,2,2,4,4,1,1,8,49,502,229,0,0,0,0,0,0,41,10,
16,4,4,1,1,2,2,0,0,2,49,502,229,0,0,0,0,0,0,41,10,
17,19,19,4,4,8,10,4,2,6,49,500,231,0,0,0,0,0,0,41,11,
18,15,37,3,7,6,22,4,6,4,45,484,229,0,0,0,0,0,0,45,28,
19,5,11,1,3,2,6,1,2,1,43,480,228,0,0,0,0,0,0,47,33,
20,10,25,2,7,4,13,2,5,2,38,471,225,0,0,0,0,0,0,52,43,
21,3,9,1,2,1,5,0,2,1,37,467,223,0,0,0,0,0,0,53,48,
22,0,0,0,0,0,0,0,0,0,37,467,223,0,0,0,0,0,0,53,48,
23,0,23,0,7,0,5,0,6,5,30,462,217,0,0,0,0,0,0,60,56,
0,0,0,0,0,0,0,0,0,0,30,462,217,0,0,0,0,0,0,60,56,
1,0,0,0,0,0,0,0,0,0,30,462,217,0,0,0,0,0,0,60,56,
2,0,0,0,0,0,0,0,0,0,30,462,217,0,0,0,0,0,0,60,56,
3,0,0,0,0,0,0,0,0,0,30,462,217,0,0,0,0,0,0,60,56,
4,0,0,0,0,0,0,0,0,0,30,462,217,0,0,0,0,0,0,60,56,
5,4,1,1,0,2,0,0,0,2,31,464,217,0,0,0,0,0,0,59,54,
6,29,0,6,0,14,0,3,0,6,37,478,220,0,0,0,0,0,0,53,39,
7,23,0,5,0,14,0,3,0,1,42,492,223,0,0,0,0,0,0,48,23,
8,30,13,8,4,14,6,6,3,2,46,500,226,0,0,0,0,0,0,44,14,
9,16,7,3,1,6,4,2,1,6,48,502,227,0,0,0,0,0,0,42,11,
10,12,5,2,1,5,2,1,0,6,49,505,228,0,0,0,0,0,0,41,8,
11,8,8,2,2,3,4,1,1,3,49,504,228,0,0,0,0,0,0,41,9,
12,6,6,1,1,2,2,1,1,4,49,504,228,0,0,0,0,0,0,41,9,
13,10,10,2,2,4,4,1,1,6,49,504,228,0,0,0,0,0,0,41,9,
14,14,14,3,4,7,7,1,3,3,48,504,226,0,0,0,0,0,0,42,10,
15,9,9,2,2,4,4,1,1,4,48,504,226,0,0,0,0,0,0,42,10,
16,9,9,2,2,4,4,1,1,4,48,504,226,0,0,0,0,0,0,42,10,
17,21,21,4,4,8,12,4,3,7,48,500,227,0,0,0,0,0,0,42,13,
18,15,36,3,7,6,22,4,5,4,44,484,226,0,0,0,0,0,0,46,30,
19,5,12,1,3,2,7,1,2,1,42,479,225,0,0,0,0,0,0,48,35,
20,11,27,2,8,4,14,2,5,3,36,469,222,0,0,0,0,0,0,54,47,
21,3,8,1,2,1,4,0,2,1,35,466,220,0,0,0,0,0,0,55,51,
22,0,0,0,0,0,0,0,0,0,35,466,220,0,0,0,0,0,0,55,51,
23,0,20,0,6,0,4,0,6,4,29,462,214,0,0,0,0,0,0,61,58,
0,0,0,0,0,0,0,0,0,0,29,462,214,0,0,0,0,0,0,61,58,
1,0,0,0,0,0,0,0,0,0,29,462,214,0,0,0,0,0,0,61,58,
2,0,0,0,0,0,0,0,0,0,29,462,214,0,0,0,0,0,0,61,58,
3,0,0,0,0,0,0,0,0,0,29,462,214,0,0,0,0,0,0,61,58,
4,0,0,0,0,0,0,0,0,0,29,462,214,0,0,0,0,0,0,61,58,
5,2,1,0,0,1,0,0,0,2,29,463,214,0,0,0,0,0,0,61,57,
6,31,0,6,0,16,0,3,0,6,35,479,217,0,0,0,0,0,0,55,39,
7,18,0,4,0,11,0,3,0,0,39,490,220,0,0,0,0,0,0,51,27,
8,24,10,6,3,11,5,5,2,2,42,496,223,0,0,0,0,0,0,48,19,
9,23,9,5,2,9,5,2,1,8,45,500,224,0,0,0,0,0,0,45,15,
10,14,6,3,1,6,3,1,1,5,47,503,224,0,0,0,0,0,0,43,12,
11,10,10,2,2,4,5,1,1,5,47,502,224,0,0,0,0,0,0,43,13,
12,7,7,1,1,2,3,1,1,5,47,501,224,0,0,0,0,0,0,43,14,
13,10,10,2,2,4,4,1,1,6,47,501,224,0,0,0,0,0,0,43,14,
14,21,21,4,6,10,10,2,4,6,45,501,222,0,0,0,0,0,0,45,15,
15,14,14,3,3,6,6,1,1,8,45,501,222,0,0,0,0,0,0,45,15,
16,14,14,3,3,6,6,1,1,8,45,501,222,0,0,0,0,0,0,45,15,
17,24,24,5,5,10,13,5,3,7,45,498,224,0,0,0,0,0,0,45,17,
18,17,40,3,8,7,24,5,6,4,40,481,223,0,0,0,0,0,0,50,34,
19,2,6,0,1,1,3,0,1,2,39,479,222,0,0,0,0,0,0,51,37,
20,9,23,2,6,4,12,2,5,1,35,471,219,0,0,0,0,0,0,55,46,
21,2,4,0,1,1,2,0,1,1,34,470,218,0,0,0,0,0,0,56,48,
22,0,0,0,0,0,0,0,0,0,34,470,218,0,0,0,0,0,0,56,48,
23,0,20,0,6,0,4,0,6,4,28,466,212,0,0,0,0,0,0,62,55,
0,0,0,0,0,0,0,0,0,0,28,466,212,0,0,0,0,0,0,62,55,
1,0,0,0,0,0,0,0,0,0,28,466,212,0,0,0,0,0,0,62,55,
2,0,0,0,0,0,0,0,0,0,28,466,212,0,0,0,0,0,0,62,55,
3,0,0,0,0,0,0,0,0,0,28,466,212,0,0,0,0,0,0,62,55,
4,0,0,0,0,0,0,0,0,0,28,466,212,0,0,0,0,0,0,62,55,
5,4,2,1,0,2,1,0,0,2,29,467,212,0,0,0,0,0,0,61,54,
6,25,0,5,0,12,0,2,0,6,34,479,214,0,0,0,0,0,0,56,41,
7,26,0,5,0,16,0,4,0,1,39,495,218,0,0,0,0,0,0,51,23,
8,29,12,7,4,13,6,6,2,3,42,502,222,0,0,0,0,0,0,48,14,
9,21,9,4,2,8,5,2,1,8,44,505,223,0,0,0,0,0,0,46,10,
10,16,6,3,1,6,3,2,1,6,46,508,224,0,0,0,0,0,0,44,7,
11,7,7,1,1,3,4,1,1,3,46,507,224,0,0,0,0,0,0,44,8,
12,5,5,1,1,2,2,0,0,4,46,507,224,0,0,0,0,0,0,44,8,
13,13,13,3,3,5,5,1,1,8,46,507,224,0,0,0,0,0,0,44,8,
14,15,15,3,4,8,8,2,3,2,45,506,223,0,1,0,0,0,0,45,9,
15,11,11,2,2,4,4,1,1,8,45,506,223,0,0,0,0,0,0,45,9,
16,12,12,2,2,5,5,1,1,8,45,506,223,0,0,0,0,0,0,45,9,
17,27,27,5,5,11,15,5,3,10,45,498,225,0,4,0,0,0,0,45,16,
18,16,39,3,8,6,23,5,6,4,40,481,224,0,0,0,0,0,0,50,34,
19,6,15,1,4,3,8,2,3,0,37,476,223,0,0,0,0,0,0,53,39,
20,9,23,2,6,4,12,2,5,1,33,468,220,0,0,0,0,0,0,57,49,
21,4,9,1,2,2,5,0,2,1,32,465,218,0,0,0,0,0,0,58,53,
22,0,0,0,0,0,0,0,0,0,32,465,218,0,0,0,0,0,0,58,53,
23,0,30,0,9,0,6,0,8,7,23,459,210,0,0,0,0,0,0,67,63,
0,0,0,0,0,0,0,0,0,0,23,459,210,0,0,0,0,0,0,67,63,
1,0,0,0,0,0,0,0,0,0,23,459,210,0,0,0,0,0,0,67,63,
2,0,0,0,0,0,0,0,0,0,23,459,210,0,0,0,0,0,0,67,63,
3,0,0,0,0,0,0,0,0,0,23,459,210,0,0,0,0,0,0,67,63,
4,0,0,0,0,0,0,0,0,0,23,459,210,0,0,0,0,0,0,67,63,
5,2,0,0,0,1,0,0,0,1,23,460,210,0,0,0,0,0,0,67,62,
6,30,0,6,0,15,0,3,0,6,29,475,213,0,0,0,0,0,0,61,45,
7,16,0,3,0,10,0,2,0,1,32,485,215,0,0,0,0,0,0,58,34,
8,35,15,9,4,16,8,7,3,3,37,493,219,0,0,0,0,0,0,53,24,
9,21,9,4,2,8,5,2,1,8,39,496,220,0,0,0,0,0,0,51,21,
10,15,6,3,1,6,3,2,1,5,41,499,221,0,0,0,0,0,0,49,17,
11,8,8,2,2,3,4,1,1,3,41,498,221,0,0,0,0,0,0,49,18,
12,5,5,1,1,2,2,0,0,4,41,498,221,0,0,0,0,0,0,49,18,
13,13,13,3,3,5,5,1,1,8,41,498,221,0,0,0,0,0,0,49,18,
14,14,14,3,4,7,7,1,3,3,40,498,219,0,0,0,0,0,0,50,19,
15,9,9,2,2,4,4,1,1,4,40,498,219,0,0,0,0,0,0,50,19,
16,10,10,2,2,4,4,1,1,6,40,498,219,0,0,0,0,0,0,50,19,
17,22,22,4,4,9,12,4,3,8,40,495,220,0,0,0,0,0,0,50,22,
18,14,33,3,7,6,20,4,5,2,36,481,219,0,0,0,0,0,0,54,36,
19,5,11,1,3,2,6,1,2,1,34,477,218,0,0,0,0,0,0,56,41,
20,9,22,2,6,4,11,2,4,2,30,470,216,0,0,0,0,0,0,60,49,
21,3,7,1,2,1,4,0,1,1,29,467,215,0,0,0,0,0,0,61,52,
22,0,0,0,0,0,0,0,0,0,29,467,215,0,0,0,0,0,0,61,52,
23,0,24,0,7,0,5,0,7,5,22,462,208,0,0,0,0,0,0,68,61,
0,0,0,0,0,0,0,0,0,0,22,462,208,0,0,0,0,0,0,68,61,
1,0,0,0,0,0,0,0,0,0,22,462,208,0,0,0,0,0,0,68,61,
2,0,0,0,0,0,0,0,0,0,22,462,208,0,0,0,0,0,0,68,61,
3,0,0,0,0,0,0,0,0,0,22,462,208,0,0,0,0,0,0,68,61,
4,0,0,0,0,0,0,0,0,0,22,462,208,0,0,0,0,0,0,68,61,
5,6,2,1,0,2,1,1,0,3,23,463,209,0,0,0,0,0,0,67,59,
6,34,0,7,0,17,0,3,0,7,30,480,212,0,0,0,0,0,0,60,41,
7,23,0,5,0,14,0,3,0,1,35,494,215,0,0,0,0,0,0,55,25,
8,32,14,8,4,14,7,6,3,4,39,501,218,0,0,0,0,0,0,51,17,
9,18,8,4,2,7,4,2,1,6,41,504,219,0,0,0,0,0,0,49,13,
10,9,4,2,1,4,2,1,0,3,42,506,220,0,0,0,0,0,0,48,11,
11,11,11,2,2,4,6,1,1,6,42,504,220,0,0,0,0,0,0,48,13,
12,5,5,1,1,2,2,0,0,4,42,504,220,0,0,0,0,0,0,48,13,
13,9,9,2,2,4,4,1,1,4,42,504,220,0,0,0,0,0,0,48,13,
14,15,15,3,4,8,8,2,3,2,41,504,219,0,0,0,0,0,0,49,13,
15,12,12,2,2,5,5,1,1,8,41,504,219,0,0,0,0,0,0,49,13,
16,13,13,3,3,5,5,1,1,8,41,504,219,0,0,0,0,0,0,49,13,
17,23,23,5,5,9,13,5,3,6,41,500,221,0,0,0,0,0,0,49,16,
18,11,25,2,5,4,15,3,4,3,38,489,220,0,0,0,0,0,0,52,28,
19,4,11,1,3,2,6,1,2,0,36,485,219,0,0,0,0,0,0,54,32,
20,9,23,2,6,4,12,2,5,1,32,477,216,0,0,0,0,0,0,58,42,
21,2,6,0,1,1,3,0,1,2,31,475,215,0,0,0,0,0,0,59,44,
22,0,0,0,0,0,0,0,0,0,31,475,215,0,0,0,0,0,0,59,44,
23,0,23,0,7,0,5,0,6,5,24,470,209,0,0,0,0,0,0,66,52,
0,0,0,0,0,0,0,0,0,0,24,470,209,0,0,0,0,0,0,66,52,
1,0,0,0,0,0,0,0,0,0,24,470,209,0,0,0,0,0,0,66,52,
2,0,0,0,0,0,0,0,0,0,24,470,209,0,0,0,0,0,0,66,52,
3,0,0,0,0,0,0,0,0,0,24,470,209,0,0,0,0,0,0,66,52,
4,0,0,0,0,0,0,0,0,0,24,470,209,0,0,0,0,0,0,66,52,
5,6,2,1,0,2,1,1,0,3,25,471,210,0,0,0,0,0,0,65,51,
6,22,0,4,0,11,0,2,0,5,29,482,212,0,0,0,0,0,0,61,39,
7,17,0,3,0,10,0,3,0,1,32,492,215,0,0,0,0,0,0,58,27,
8,29,12,7,4,13,6,6,2,3,35,499,219,0,0,0,0,0,0,55,18,
9,24,10,5,2,10,6,2,1,8,38,503,220,0,0,0,0,0,0,52,14,
10,11,5,2,1,4,2,1,0,6,39,505,221,0,0,0,0,0,0,51,11,
11,13,13,3,3,5,6,1,1,7,39,504,221,0,0,0,0,0,0,51,12,
12,5,5,1,1,2,2,0,0,4,39,504,221,0,0,0,0,0,0,51,12,
13,15,15,3,3,6,6,2,2,8,39,504,221,0,0,0,0,0,0,51,12,
14,16,16,3,5,8,8,2,3,3,37,504,220,0,0,0,0,0,0,53,13,
15,12,12,2,2,5,5,1,1,8,37,504,220,0,0,0,0,0,0,53,13,
16,10,10,2,2,4,4,1,1,6,37,504,220,0,0,0,0,0,0,53,13,
17,22,22,4,4,9,12,4,3,8,37,501,221,0,0,0,0,0,0,53,15,
18,16,39,3,8,6,23,5,6,4,32,484,220,0,0,0,0,0,0,58,33,
19,8,19,2,5,4,10,2,4,0,29,478,218,0,0,0,0,0,0,61,40,
20,10,24,2,7,4,12,2,5,2,24,470,215,0,0,0,0,0,0,66,49,
21,2,4,0,1,1,2,0,1,1,23,469,214,0,0,0,0,0,0,67,51,
22,0,0,0,0,0,0,0,0,0,23,469,214,0,0,0,0,0,0,67,51,
23,0,23,0,7,0,5,0,6,5,16,464,208,0,0,0,0,0,0,74,59,
0,0,0,0,0,0,0,0,0,0,16,464,208,0,0,0,0,0,0,74,59,
1,0,0,0,0,0,0,0,0,0,16,464,208,0,0,0,0,0,0,74,59,
2,0,0,0,0,0,0,0,0,0,16,464,208,0,0,0,0,0,0,74,59,
3,0,0,0,0,0,0,0,0,0,16,464,208,0,0,0,0,0,0,74,59,
4,0,0,0,0,0,0,0,0,0,16,464,208,0,0,0,0,0,0,74,59,
5,7,3,1,1,3,1,1,0,3,16,466,209,0,0,0,0,0,0,74,56,
6,30,0,6,0,15,0,3,0,6,22,481,212,0,0,0,0,0,0,68,40,
7,28,0,6,0,17,0,4,0,1,28,498,216,0,0,0,0,0,0,62,21,
8,29,12,7,4,13,6,6,2,3,31,505,220,0,0,0,0,0,0,59,12,
9,22,9,4,2,9,5,2,1,8,33,509,221,0,0,0,0,0,0,57,7,
10,18,8,4,2,7,4,2,1,6,35,511,222,0,1,0,0,0,0,55,5,
11,10,10,2,2,4,5,1,1,5,35,510,222,0,0,0,0,0,0,55,6,
12,5,5,1,1,2,2,0,0,4,35,510,222,0,0,0,0,0,0,55,6,
13,10,10,2,2,4,4,1,1,6,35,510,222,0,0,0,0,0,0,55,6,
14,19,19,4,6,10,10,2,4,2,33,505,220,0,5,0,0,0,0,57,12,
15,10,10,2,2,4,4,1,1,6,33,505,220,0,0,0,0,0,0,57,12,
16,5,5,1,1,2,2,0,0,4,33,505,220,0,0,0,0,0,0,57,12,
17,25,25,5,5,10,14,5,3,8,33,500,222,0,1,0,0,0,0,57,16,
18,15,37,3,7,6,22,4,6,4,29,484,220,0,0,0,0,0,0,61,33,
19,5,13,1,3,2,7,1,3,1,27,479,218,0,0,0,0,0,0,63,39,
20,10,24,2,7,4,12,2,5,2,22,471,215,0,0,0,0,0,0,68,48,
21,3,9,1,2,1,5,0,2,1,21,467,213,0,0,0,0,0,0,69,53,
22,0,0,0,0,0,0,0,0,0,21,467,213,0,0,0,0,0,0,69,53,
23,0,20,0,6,0,4,0,6,4,15,463,207,0,0,0,0,0,0,75,60,
0,0,0,0,0,0,0,0,0,0,15,463,207,0,0,0,0,0,0,75,60,
1,0,0,0,0,0,0,0,0,0,15,463,207,0,0,0,0,0,0,75,60,
2,0,0,0,0,0,0,0,0,0,15,463,207,0,0,0,0,0,0,75,60,
3,0,0,0,0,0,0,0,0,0,15,463,207,0,0,0,0,0,0,75,60,
4,0,0,0,0,0,0,0,0,0,15,463,207,0,0,0,0,0,0,75,60,
5,8,3,2,1,3,1,1,0,3,16,465,208,0,0,0,0,0,0,74,58,
6,30,0,6,0,15,0,3,0,6,22,480,211,0,0,0,0,0,0,68,41,
7,20,0,4,0,12,0,3,0,1,26,492,214,0,0,0,0,0,0,64,28,
8,28,12,7,4,13,6,6,2,2,29,499,218,0,0,0,0,0,0,61,19,
9,24,10,5,2,10,6,2,1,8,32,503,219,0,0,0,0,0,0,58,14,
10,16,6,3,1,6,3,2,1,6,34,506,220,0,0,0,0,0,0,56,11,
11,9,9,2,2,4,4,1,1,4,34,506,220,0,0,0,0,0,0,56,11,
12,4,4,1,1,1,2,0,0,3,34,505,220,0,0,0,0,0,0,56,12,
13,8,8,2,2,3,3,1,1,4,34,505,220,0,0,0,0,0,0,56,12,
14,16,16,3,5,8,8,2,3,3,32,505,219,0,0,0,0,0,0,58,12,
15,11,11,2,2,4,4,1,1,8,32,505,219,0,0,0,0,0,0,58,12,
16,15,15,3,3,6,6,2,2,8,32,505,219,0,0,0,0,0,0,58,12,
17,20,20,4,4,8,11,4,2,7,32,502,221,0,0,0,0,0,0,58,14,
18,15,37,3,7,6,22,4,6,4,28,486,219,0,0,0,0,0,0,62,31,
19,6,15,1,4,3,8,2,3,0,25,481,218,0,0,0,0,0,0,65,37,
20,12,30,2,8,5,15,2,6,4,19,471,214,0,0,0,0,0,0,71,49,
21,2,4,0,1,1,2,0,1,1,18,470,213,0,0,0,0,0,0,72,50,
22,0,0,0,0,0,0,0,0,0,18,470,213,0,0,0,0,0,0,72,50,
23,0,23,0,7,0,5,0,6,5,11,465,207,0,0,0,0,0,0,79,58,
0,0,0,0,0,0,0,0,0,0,11,465,207,0,0,0,0,0,0,79,58,
1,0,0,0,0,0,0,0,0,0,11,465,207,0,0,0,0,0,0,79,58,
2,0,0,0,0,0,0,0,0,0,11,465,207,0,0,0,0,0,0,79,58,
3,0,0,0,0,0,0,0,0,0,11,465,207,0,0,0,0,0,0,79,58,
4,0,0,0,0,0,0,0,0,0,11,465,207,0,0,0,0,0,0,79,58,
